CodEqu,Descri,CosDia
OFI068,TELEFONO GAMA ALTA P/FOTOGRAFIA ALTA RES,48.448800000000006
OFI069,ROCIADOR P/ENSAYOS DE SUELOS,0.06916
OFI070,HORNO SECADOR P/ENSAYOS DE SUELOS,18.1683
OFI071,DETERMINADOR DE HUMEDAD SPEEDY 2000 P/LA,16.847
OFI072,TABLA GADNER P/ENSAYOS DE SUELOS,1.1011
OFI073,"TAMIZ 1 1/2"" P/ENSAYOS DE SUELOS",0.6609
OFI074,"TAMIZ 1"" P/ENSAYOS DE SUELOS",0.6609
OFI075,"TAMIZ 1/2"" P/ENSAYOS DE SUELOS",0.6609
OFI076,"TAMIZ 1/4"" P/ENSAYOS DE SUELOS",0.6609
OFI077,TAMIZ 2 P/ENSAYOS DE SUELOS,0.6609
OFI078,"TAMIZ 2 1/2"" P/ENSAYOS DE SUELOS",0.6609
OFI079,"TAMIZ 3"" P/ENSAYOS DE SUELOS",0.6609
OFI080,"TAMIZ 3/4"" P/ENSAYOS DE SUELOS",0.6609
OFI081,"TAMIZ 3/8"" P/ENSAYOS DE SUELOS",0.6609
OFI082,"TAMIZ 4"" P/ENSAYOS DE SUELOS",0.6609
OFI083,TAMIZ Nº 10 P/ENSAYOS DE SUELOS,0.6609
OFI084,TAMIZ Nº 100 P/ENSAYOS DE SUELOS,0.881
OFI085,TAMIZ Nº 16 P/ENSAYOS DE SUELOS,1.0459
OFI086,TAMIZ Nº 20 P/ENSAYOS DE SUELOS,0.6609
OFI087,TAMIZ Nº 200 P/ENSAYO SUELO E11 ASTM BRO,1.5416999999999998
OFI088,TAMIZ Nº 30 P/ENSAYOS DE SUELOS,0.6609
OFI089,TAMIZ Nº 4 P/ENSAYOS DE SUELOS,0.6609
OFI090,TAMIZ Nº 40 P/ENSAYOS DE SUELOS,0.46263
OFI091,TAMIZ Nº 50 P/ENSAYOS DE SUELOS,0.5011300000000001
OFI092,TAMIZ Nº 60 P/ENSAYOS DE SUELOS,0.46263
OFI093,TAMIZ Nº 8 P/ENSAYOS DE SUELOS,0.46263
OFI094,TAMIZ Nº 80 LATON INOXIDABLE P/ENSAYOS D,0.46263
OFI095,TAMIZADOR VIBRADOR ELECTRICO P/ENSAYO SU,4.4594700000000005
OFI096,TAMIZADOR MECANICO P/ENSAYOS DE SUELOS,3.30336
OFI097,TANQUE DE INMERSION P/ENSAYOS DE SUELOS,1.6517400000000002
OFI098,TAPONES DE GOMA ANTI RUIDO,0.02702
OFI099,TERMOMETRO P/ENSAYOS DE SUELOS,0.08259
OFI100,TERMOMETRO DE MERCURIO P/ENSAYOS DE SUEL,0.53942
OFI101,TUBO DE ENSAYO P/ENSAYOS DE SUELOS,0.8808
OFI102,TUBO IRRIGADOR P/ENSAYOS DE SUELOS,0.53942
OFI103,VARILLA P/ENSAYOS DE SUELOS,0.03871
OFI104,VASO DE PRECIPITADO CAPACIDAD 250 ML P/L,0.1154299999999999
OFI105,"VASO PRECIPITADO, CAPACIDAD 400 ML",0.12334
OFI106,"VERNIER DE 12"", ANALOGICO P/ENSAYOS DE L",0.19827
OFI107,VIDRIO ENRASADOR P/ENSAYOS DE LABORATORI,0.01526
OFI108,TAPA PARA TAMIZ DE ENSAYOS DE SUELOS E11,0.19271
OFI109,MAQUINA DE PULIMENTO ACELERADO P/ENSAYOS,16.516650000000002
OFI110,PENDULO DE FRICCION P/ENSAYOS DE LABORAT,10.07286
OFI111,FONDO P/ TAMIZ DE ENSAYOS DE SUELOS E11 ,0.30821
OFI112,LAVADOR PLASTICO P/ENSAYOS DE LABORATORI,0.19355
OFI113,LICENCIA SOFTWARE NAVISWORKS BIM /DIA,11.01
OFI114,CUCHARON P/MANIPULAR MUESTRAS DE SUELO,0.08484
OFI115,INSTALACIONES Y LOCAL P/LABORATORIO,198.22
OFI116,CILINDRO PRECIPITADOR P/ENSAYOS DE SUELO,0.5373600000000001
OFI117,ENVASE METALICO CAP 4 LTS ENSAYOS LABORA,0.42406
OFI118,PLACA BASE P/CONO Y ENSAYOS SUELO C/AREN,0.17841
OFI119,TERMOMETRO PARA ENSAYOS DE ASFALTO,0.13209
OFI120,CILINDRO ENSAYO CBR COMPACTACION/PROCTOR,1.38735
OFI121,LICENCIA SOFTWARE REVIT/ DIA,24.24
OFI122,"VERNIER ANALOGICO MARCA MITUTOYO DE 12""",0.49557
OFI123,LICENCIA SOFTWARE PARA CALCULO,22.01
OFI124,DRONE PHANTOM 4 PRO,550.58
OFI125,BATERIAS PARA DRONE PHANTOM 4 PRO,110.11
OFI126,EQUIPO P/TOMA DE MUESTRAS DE SUELO,1.3218
OFI127,COMPUTADORA,66.09
OFI128,LICENCIA SOFTWARE ESPECIALIZADO /DIA,11.01
OFI129,EQUIPOS VARIOS DE LABORATORIO,352.37
OFI130,PLATAFORMA DE REDES/ SERVICIOS ONLINE,79.2786
OFI131,COMPUTADOR SERVIDOR EN RACK I7 O SIMILAR,132.1332
PET001,CAJA DE HERRAMIENTAS P/PETROQUIMICA,79.28
PET002,CAJA DE HERRAMIENTAS ELECTRICIDAD P/PETR,99.12
PET003,TORQUIMETRO Y ACCESORIOS (LLAVE DINAMOME,18.17
PET004,HERRAMIENTAS PARA PINTURA SETC. PETROQ,24.24
PET005,MULTIMETRO SECTOR PETROQUIMICO,66.64
PET006,COMPUTADOR TIPO LAPTOP I5 O SIM,55.06
PET007,CALIBRADOR DE PRESION DRUCK,66.64
PET008,REGULADOR DE PRESION,11.01
PET009,CONSUMIBLES DE LAPEADO /PULIR/ABRILLANTA,31.92
PET010,MAQUINA LAPEADORA /PULIR/ABRILLANTAR,103.48
PET011,HERRAMIENTAS ESPECIALES PETROQUIMICAS,181.69
PET012,BANCO PRUEBA VALVULAS/SECT PETROQ.,181.69
PET013,TORNO / SECT PETROQUIMICO,60.58
PET014,FRESADORA,55.06
PET015,ANDAMIOS PARA EL TRABAJO,110.11
PIN001,"BROCHA PROFESIONAL 4""",0.8484
PIN002,COMPRESOR 1.5 HP Y ACCESORIOS PARA PINTA,44.03
PIN003,COMPRESOR 2.0 HP AIRE PARA PINTAR/SOPLAR,28.7089803
PIN004,"JUEGO DE BROCHAS PEQUEÑAS (1""- 2""- 2 1/2",1.1543
PIN005,COMPRESOR P/PINTAR 1HP 108 LT PISTOLA/MA,15.2503
PIN006,EQUIPO DE IMPRESION SOBRE ACRILICO,2.8631
PIN007,EQUIPO P/PINTAR: BROCHA RODILLO Y EXTENS,1.08
PIN008,EQUIPOS VARIOS DE PINTAR (MANUAL),1.696
PIN009,JUEGO DE BROCHA Y RODILLO P/PINTAR,2.0804
PIN010,JUEGO DE BROCHAS,1.6968
PIN011,MAQUINA PARA DEMARCACION LINEAL DUAL,60.56115
PIN012,EQUIPO LIVIANO MANUAL SIMPLE P/PINTAR,2.18
PIN013,"BROCHA PROFESIONAL 3""",0.6167000000000001
PIN014,EQUIPO PARA DEMARCACION LINEAL,231.23
PIN015,ESPATULA Y CEPILLO DE ALBAÑIL,0.1982
PIN016,EXTENSION TELESCOPICA P/RODILLO PINTAR,7.321300000000001
PIN017,COMPRESOR AIRE CURTIS HP-3,6.826900000000001
PIN018,BANDEJA PARA PINTAR C/RODILLO Y MANGO CE,1.3874000000000002
PIN019,"BROCHA PROFESIONAL 1""",0.3318
PIN020,"BROCHA PROFESIONAL 2""",0.4242
PIN021,"MANGO/RODILLO P/PINTAR 9"" PROFESIONAL",0.6916000000000001
PIN022,PISTOLA DE AIRE CALIENTE 2000W 220V CON ,1.2948000000000002
PIN023,PISTOLA PROFESIONAL P/PINTAR,0.8368
PIN024,"ESPATULA ANCHO = 4""",0.429
PIN025,"FUNDA/CAMISA P/RODILLO PINTAR 9"" X 6 MM",0.5383000000000001
PIN026,PISTOLA Y EQUIPO PARA PINTAR AIRLESS,10.79968
PIN027,JUEGO DE ESPATULA Y CEPILLO DE ALAMBRE,0.5814600000000001
PIN028,FUNDA/CAMISA P/RODILLO PARA PINTAR TEXTU,0.2557999999999999
PIN029,EQUIPO DEMARCACION PINTAR-PINTURA TERMOP,220.22
PIN030,ROADLAZER LINE STRIPING /DEMARCACION VIA,99.09981
PIN031,RODILLO DE GOMA P/ GRABAR TEXTURIZAR,0.1538
PIN032,"BROCHA PROFESIONAL 6""",1.6653
PIN033,EQUIPO PINTAR/PINTURA ELECTROSTATICA,76.36195
PIN034,PISTOLA DE AIRE SOPLADORA,0.69384
PIN035,COMPRESOR 10 HP AIRE 450 LT P/PINTAR/SOP,149.9258337
PIN036,COMPRESOR 10 HP AIRE 400 LT P/PINTAR/SOP,63.79773399999999
PIN037,EQUIPO DE AIRE SUPLIDO,44.03
PIN038,EQUIPO PARA PINTAR (NO INCLUYE COMPRESOR,24.24
PIN039,EQUIPO PARA PINTURA,214.71
PIN040,"FAJAS, GUAYAS, MECATES Y GRILLETES",3.28
PIN041,EQUIPO P/INSPECCION DE PINTURA,66.09
PLO001,EQUIPO TIPO PLOMERIA (H.G.),8.81
PLO002,EQUIPOS PARA PLOMERIA,1.9494
PLO003,HERRAMIENTAS VARIAS P/REMOCION DE ARTEFA,4.4044
PLO004,HERRAMIENTAS DE PLOMERIA,11.01
PLO005,ROSCADORA MANUAL,3.96
PLO006,CORTADORA DE TUBOS MANUAL,9.88
PLO007,CORTADORA DE CERAMICA FORMATO PEQUEÑO,6.540800000000001
PLO008,CORTADORA DE CERAMICA RUBI TS 60 O SIM,22.01
PLO009,CORTADORA DE CERAMICA RUBI TS-30 O SIM,19.82
PLO010,"CORTADORA PARA TUBOS DE HF DE 2"" A 6""",88.1
PLO011,"CORTADORA DE TUBOS MANUAL DIAMETROS 3/8""",26.4264
PLO012,EQUIPO DE PLOMERIA,4.4
PLO013,DESTAPADOR DE CAÑERIAS K50 RIDGID O SIM,99.12
PLO014,DESTAPADOR DE CAÑERIAS K1500 RIDGID O SI,385.41
PLO015,"TARRAJA ROSCADORA MANUAL HASTA 2""",11.01
PLO016,EQUIPO PESADO DE PLOMERIA,16.49
PLO017,EQUIPO MEDIANO DE PLOMERIA,6.61
PLO018,"TARRAJA MANUAL HASTA 4""",44.03
PLO019,"TARRAJA MANUAL DE 1/2"" A 2"" (TUBERIA)",7.69
PLO020,GUAYA DESTAPADORA C-4 MARCA RIDGID,16.516000000000002
PLO021,LLAVE AUXILIAR DE PLOMERO RIDGID O SIMIL,0.495
PLO022,EQUIPO EXTRACTOR CON GUAYA,5.53
PLO023,"LLAVES EN JUEGO COMBINADAS HASTA 1 5/8""",1.76176
PLO024,EQUIPO ELECTROFUSION SOLDAR TUBERIA PEAD,55.06
PLO025,EQUIPO PARA SOLDADURA,11.01
PLO026,"LLAVE DE TUBO 24""",5.53
PLO027,"LLAVE DE TUBO 36""",8.81
PLO028,LLAVES ESPECIALES PARA TUBERIAS,5.53
PLO029,DESTAPADOR DE CAÑERIAS K50 RIDGID O SIM,87.2072
PLO030,POLIFUSORA TERMOFUSION C/MATRICES,16.49
PLO031,"TIJERA P/ CORTE TUBERIA TERMOFUSION 1/2""",0.37786
PLO032,POLIFUSORA TERMOFUSION HASTA 63 MM,2.0810699999999995
PLO033,POLIFUSORA TERMOFUSION 63 MM-110 MM,2.37834
PLO034,TIJERA CORTA TUBOS POLIFUSION/TERMOFUSIO,0.38542
PLO035,"LLAVE DE TUBO 36""",1.65834
PLO036,"LLAVE DE TUBO 24""",0.75978
PLO037,POLIFUSORA TERMOFUSION DIGITAL 75 MM-110,4.95522
PLO038,DESTAPADOR DE CAÑERIAS RIDGID K1500A O S,254.35542
PLO039,DESTAPADOR CAÑERIAS PRESION KJ3100 RIDGI,495.4995
PLO040,"LLAVE AYUDANTE DE PLOMERO 1/2"" A 1"" L=12",33.06
PLO041,TIJERA CORTADORA TUBO TERMOFUSION HASTA ,0.46263
PLO042,CORTADORA TIPO NAVAJA PARA TUBO PVC,0.3465
PLO043,CORTADOR TIJERA TUBOS 2´´STANLEY PVC-PPR,1.23326
PLO044,"CORTADOR TIJERA TUBOS HASTA 2 1/2"" PVC-P",1.31033
QUI001,PLC AUTOMATIZACION PARA ENFRIAMIENTO,756.11
SEG043,MASCARILLAS DESECHABLE ANTIPOLVO TIPO 3M,1.91
SEG044,PROTECTOR AUDITIVO 3M DESECHABLE-TAPON A,0.32
SEG045,GUANTES DE TELA Y CARNAZA,0.2296
SEG046,GUANTES DE NEOPRENO ANTI-QUIMICOS,0.5383000000000001
SEG047,GUANTE TEJIDO CAROLINA CON PUNTOS PVC,0.54
SEG048,MASCARILLAS DESECHABLE (TAPABOCA),0.32
SEG049,TAPA OIDO ANTIRRUIDO T/AUDIFONO-OREJERA,0.9696
SEG050,ARNES Y CABO DE VIDA - ESLINGA,2.2022
SEG051,TRAJE BASICO SOLDADOR: DELANTAL Y GUANTE,4.4044
SEG052,DESINFECTANTE-GEL/ALCOHOL P/TRABAJADOR,0.54
SEG053,BRAGA DE ALGODON /UNIFORME TRABAJADOR,1.45299
SEG054,BOTA SEGURIDAD P/TRABAJADOR CON PUNTERA,1.98
SEG055,PROTECTOR AUDITIVO -TAPON SILICON REUTIL,0.436
SEG056,CARTUCHO P/MASCARILLA SEGURIDAD 1/2 CARA,0.32604
SEG057,BRAGA DE PROTECCION DESECHABLE /TIVEK,6.61
SEG058,BRAGAS TYVEK ANTIACIDOS /BIOSEGURIDAD-TY,6.164000000000001
SEG059,VISOR PROTECTOR DE CARA (FACE SHIELDS),1.106
SEG060,PANTALLA FACIAL / CARETA PARA ESMERILAR,0.8484
SEG061,GUANTES LARGOS DE CUERO / CARNAZA,0.7707
SEG062,BRAGA IGNIFUGA/ PROTECCION AL FUEGO,1.3218
SOL002,HERRAMIENTAS MENORES PARA SOLDAR,5.53
SUB001,ANDAMIO PARA TRABAJO SEMI-PESADO,3.5676
SUB002,"ANDAMIO TUBULAR H = 4,50 M",2.90694
SUB003,ANDAMIO TUBULAR DE UN CUERPO H= 2 MT,3.96396
SUB004,GRUA TELESCOPICA BUCYRUS 18 TON,770.79
SUB005,ANDAMIOS PARA MONTAJE DE ESTR. METALICAS,3.76578
SUB006,BARRA OCTOGONAL PALANQUETA,2.4777
SUB007,"ANDAMIO TUBULAR, ALTURA= 2 MT (CUERPO)",3.52352
SUB008,EQUIPO MENOR P/MONTAJE MEDIANO,13.21
SUB009,SECCION TORRE ELEVADORA TO-200 B,0.7927200000000001
SUB010,EQUIPO PARA MONTAJE,11.01
SUB011,EQUIPO PARA MONTAJE DE ESTRUCTURAS METAL,8.808959999999999
SUB012,ESCALERA METALICA CON 16 TRAMOS/PELDAÑOS,3.10158
SUB013,ESCALERA EXTERIOR EXTENSIBLE 20'/6 MT,11.01
SUB014,GRUA 18 TON. P & H O SIM.,550.58
SUB015,GRUA AUTOPROPULSADA HASTA 12 TON,495.52
SUB016,SEÑORITA CON GUAYAS Y CADENAS,7.69
SUB017,WINCHE CABRESTANTE CON MOTOR ELECTRICO,198.22
SUB018,WINCHE CABRESTANTE CON MOTOR A GASOIL,165.19
SUB019,WINCHE ELECTRICO 500 KG,19.324485
SUB020,ESCALERA METALICA DE 7 TRAMOS,2.4279299999999995
SUB021,ESCALERA DE ALUMINIO CON 7 TRAMOS,11.01
SUB022,TORRE GRUA 450,169.40152
SUB023,ANDAMIO TUBULAR DE UN CUERPO,6.61
SUB024,TABLA PARA PLATAFORMA DE ANDAMIO,5.53
SUB025,"ANDAMIO COLGANTE DE GUAYA, 2 MAQ MANUAL",9.711702
SUB026,TORRE GRUA H=34 M PLUMA=36 M P/1000 KG,220.22
SUB027,ANDAMIO COLGANTE,16.49
SUB028,SEÑORITA MANUAL DE CADENA HASTA 2 TON,5.53
SUB029,TRIPODE PARA SEÑORITA,16.49
SUB030,EQUIPO ELEVAR PUENTES METALICOS LIVIANOS,440.44
SUB031,"SEÑORITA DE RATCHET 1,5 TON",7.69
SUB032,ESLINGA C/RATCHET / FAJA DE AMARRE,3.28
SUB033,GANCHO DE COLGAR PARA GRUAS/WINCHES,3.28
SUB034,GATO HIDRAULICO,11.01
SUB035,PLANCHAS METALICAS PARA PASES VIALES,4.4
SUB036,MAQUINA MANUAL PARA ANDAMIO COLGANTE (PA,4.95522
SUB037,GRUA CON PLUMA DE 30 TON,1321.31
SUB038,EQUIPO PARA MONTAJE DE ESTRUCTURAS,13.21
SUB039,WINCHE ELECTRICO CON CABALLETE Y GUAYA,209.2
SUB040,GRUA DE 75 TON,2202.2
SUB041,TENSORES ESPECIALES,3.96
SUB042,GATO HIDRAULICO CON POSICIONADO HORIZONT,33.06
SUB043,GRUA DE 50 TON,1871.88
SUB044,CAMION FORD CARGO CON GRUA 8.5 TON,440.003408
SUB045,"PUENTE MOVIL P/PASO MATERIALES, EQP. MAX",198.22
SUB046,BALDE PARA ELEVACION,35.234500000000004
SUB047,GATO HIDRAULICO HASTA 80 TONELADAS,33.0333
SUB048,GRUA CAPACIDAD HASTA 10 TONELADAS TELESC,440.44
SUB049,GRUA MANUAL CON CAPACIDAD DE 2 TON,2.64275
SUB050,GRUA DE CAPACIDAD 5 A 6 TON,47.56789800000001
SUB051,GRUA HIDRAULICA 4 TON,4.977060000000001
SUB052,GRUA P & H TELESCOPICA CAPACIDAD HASTA 5,2202.2
SUB053,"GRUA P & H CNN 114 DE CAP= 14,5 TON",68.81935
SUB054,GRUA P & H DE CAP= 65 TONELADAS,169.570828
SUB055,"WINCHE CABRESTANTE CAP= 1.2 TON, 24 HP (",15.195390000000002
SUB056,WINCHE CON TRIPODE,5.780845
SUB057,WINCHE CABRESTANTE CAP= 2.0 TON (ELECTRI,20.21648
SUB058,MONTACARGA HIDRAULICO MANUAL 1000 KG,19.269425
SUB059,CAMION ALTRIDEL 20 CON JIRAFA DE ELEVACI,550.58
SUB060,ELEVADOR DE CABALLETE CAPACIDAD 1 TON,2.97297
SUB061,ELEVADOR DE CABALLETE MOFASICO 110 V. DE,2.2022
SUB062,ELEVADOR DE CABALLETE 220 V. CAP. 500 KG,20.921
SUB063,EQUIPO ELEVACION P/PUENTE METALICO LIVIA,330.32
SUB064,CAMION CON JIRAFA DE ELEVACION,660.67
SUB065,"MECATE P/ELEVACION D= 1/2"" ROLLOX 50M",9.88
SUB066,ELEVADOR DE CABALLETE GASOLINA 6 HP DE 2,3.30335
SUB067,GRUA HIDRAULICA 20 TON GROVE RT 420,218.18481000000003
SUB068,GRUA HIDRAULICA 8.5 TON GROVE RT,165.1664
SUB069,ESCALERA METALICA DE 24 TRAMOS,5.94603
SUB070,ESCALERA METALICA DE 10 TRAMOS,3.46869
SUB071,ESCALERA DE ALUMINIO T/TIJERA 7 TRAMOS,2.06109
SUB072,ESCALERA EXTENSIBLE ALUMINIO 16 TRAMOS,3.95397
SUB073,ESCALERA DE ALUMINIO T/TIJERA 12 TRAMOS ,3.21084
SUB074,GRUA HIDRAULICA P&H CN 122D 22 TON,332.5351
SUB075,MONTACARGA,330.32
SUB076,CABALLETE P/ELEVACION 500 A 100O KG,16.51665
SUB077,VIGA ACERO DOBLE T IPN 12 X 6M,0.74315
SUB078,CAMION IVECO MP-740 CON GRUA 16 TON,535.337497
SUB079,CAMION IVECO MP-740 CON GRUA 10.5 TON,468.11471300000005
SUB080,CAMION FORD CARGO CON GRUA 4 TON,268.890951
SUB081,TORRE GRUA H=34 M PLUMA=40 M P/1000 KG,176.18
SUB082,PLUMA MANUAL DE ELEVACION TIPO FALCON,77.06
SUB083,MONTACARGA MANUAL DE 500 KG,55.06
SUB084,POLEA,6.61
SUB085,ESCALERA DE FIBRA DE VIDRIO CON 24 TRAMO,9.414269999999998
SUB086,ANDAMIO CUPLOCK O SIM /NO INCLUYE PLATAF,8.81
SUB087,ESCALERA DE FIBRA DE VIDRIO CON 28 TRAMO,14.171309999999998
SUB088,ESCALERA DIELECTRICA FIBRA DE VIDRIO 28 ,9.91008
SUB089,ESCALERA DIELECTRICA FIBRA DE VIDRIO 32 ,17.838089999999998
SUB090,ESCALERA DIELECTRICA FIBRA DE VIDRIO 6 T,2.9728799999999995
SUB091,ESCALERA DIELECTRICA FIBRA DE VIDRIO 20 ,7.43256
SUB092,ELEVADOR ELECTRICO MOVIL TIPO TIJERA,27.52775
SUB093,ESCALERA DE ALUMINIO T/TIJERA 8 TRAMOS,1.98198
SUB094,GRUA HIDRAULICA 7 TON,495.52
SUB095,GRUA HASTA 10 TON,440.44
SUB096,GRUA 30 TON,1321.31
SUB097,GRUA DE 70 TON,2147.14
SUB098,GRUA DE 60 TON,2108.6
SUB099,GRUA DE 100 TON,2257.27
SUB100,GRUA DE 160 TON,3138.16
SUB101,GRUA DE 200 TON,3964.01
SUB103,MANLIFT / EQUIPO DE ELEVACION,110.11
SUB104,MONTACARGA 5 TON,440.44
SUB105,MONTACARGA 7 TON,550.58
SUB106,WINCHE CAP= 2.0 TON,66.09
SUB107,WINCHE CAP= 500 KG,121.12
SUB108,CUERPO DE ANDAMIO TIPO CUPLOCK O SIM X D,16.49
SUB109,CAMION GRUA 14 TON OPERACION PLTA PETROQ,825.84
VEH001,CAMIONETA PICK-UP CHEVROLET O SIMILAR #,220.22
VEH002,CAMION 350 FORD TECHADO CON REMOLQUE,330.32
VEH003,CAMION 350 CHEVROLET O SIMILAR,242.24404
VEH004,CAMION TIPO 750 O SIMILAR,550.58
VEH005,CAMION CISTERNA 15.000 LTS,330.32
VEH006,CAMION CISTERNA CAP=30 TON,550.58
VEH007,CAMION F-7000 CON CISTERNA,440.44
VEH008,CAMION DE PLATAFORMA TORONTO O SIMILAR,252.96292000000005
VEH009,CAMION TALLER,275.29
VEH010,CAMION VOLTEO 8 M3 FORD 7000 O SIM,418.42156
VEH011,CAMION VOLTEO FORD 7000 CAP= 6 M3,330.32
VEH012,CAMION CON PLATAFORMA CHEVROLET NPR 5 TO,77.07763
VEH013,CAMION VOLTEO MACK 12 M3 O SIM,227.26904
VEH014,CAMION VOLTEO FIAT 15 M3 -24 TON,239.161
VEH015,CAMION PLATAFORMA CAP=25 TON / VOLTEO=15,211.963535
VEH016,CAMION VOLTEO TIPO FIAT 619 CAP=16 TON,268.935
VEH017,CAMION FORD CARGO CON PLATAFORMA,154.15529500000002
VEH018,CAMION MEZCLADOR CONCRETO TROMPO 9 M3,308.3106
VEH019,CAMION CESTA KODIAK O SIMILAR,115.39624
VEH020,CAMIONETA TALLER / ENGRASE LIVIANO,192.69415
VEH021,CAMION CON GRUA CAPACIDAD ENTRE 4-6 TN,385.41
VEH022,CAMION DE ESTACAS CON EQUIPO DE ENGRASE,105.706496
VEH023,CAMIONETA/VEHICULO DOBLE TRACCION 4 X 4,94.8648
VEH024,CAMION VOLTEO TIPO FIAT CAP=28 TON,220.22188
VEH025,CAMION CON CESTA HIDRUL. Y ESCALERA EXTE,193.2942
VEH026,CAMION CISTERNA FIAT 15000 LTS,440.44
VEH027,CAMION F-350 TECHADO,166.9501785
VEH028,"CAMION PLATAFORMA, VOL=8 M3 C/ BARANDA",99.09984
VEH029,SEMI-REMOLQUE CON TANQUE DE 3 EJES,55.0554
VEH030,SEMI-REMOLQUE SILOS DE CEMENTO,60.10492
VEH031,CAMIONETA PICK-UP F-150 O SIMILAR,242.23
VEH032,CAMION F-7000,330.33288000000005
VEH033,CAMION IVECO MP-200 C/VOLTEO 10 M3,660.6656800000001
VEH034,CAMION CON LOW-BOY PARA TRANSPORTE PESAD,660.67
VEH035,LOW-BOY CAP 45 TON (14X3 MT),220.22185
VEH036,CAMION CON LOW-BOY DE PALETA P/TRANSPORT,1321.31
VEH037,TANQUE DE AGUA PVC DE CAPACIDAD = 3.000 ,0.40852
VEH038,CAMION IVECO MP-450 VOLTEO 18 M3,572.577
VEH039,CAMION IVECO MP-740 VOLTEO 12 M3,528.5325600000001
VEH040,CAMION CHUTO P/REMOLQUE 35 TON-MACK R-68,239.494593
VEH041,LOW-BOY TIPO ORINOCO CUELLO DESMONTABLE,356.75952
VEH042,BATEA ORINOCO 3 EJES. CAP. 45 TON,181.68303
VEH043,CAMION PERFORADOR HIDRAULICO,118.57635
VEH044,CAMION VOLTEO FORD 8000 CAP 6 M3/12.750 ,210.09164
VEH045,CAMION CON PLATAFORMA DE ESTACAS F-350 (,325.2126237
VEH046,CAMION CON REMOLQUE TECHADO F-350 O SIM,188.289734
VEH047,CAMION GRUA / CESTA,655.19
VEH048,"CAMION IVECO MP-380 VOLTEO 15 M3-24,9 TO",660.67
VEH049,CAMION TIPO PERFORADOR CALDWELL,212.278
VEH050,CAMION IVECO MP-200 C/PLATAFORMA C=20 TO,627.6324
VEH051,CAMION IVECO MP-740 C/PLATAFORMA C=28 TO,396.3994200000001
VEH052,CAMION IVECO MP-450 C/PLATAFORMA C= 38 T,571.47582
VEH053,BATEA MARCA REMYVENCA MD-3BE20 L=13 MTS ,132.13311000000002
VEH054,CAMION F-350 VOLTEO LIVIANO O SIMILAR,275.29
VEH055,CAMION CON CALDERAS P/THERMOPLASTICO,88.63925
VEH056,CAMION ADAPTADO P/PINTAR-PINTURA DE TRAF,440.44
VEH057,CAMIONETA PICK-UP LUV O SIMILAR,165.1664
VEH058,CAMIONETA PICK-UP TOYOTA,127.05115
VEH059,CAMIONETA TIPO VAN CERRADA PARA CARGA,135.52115
VEH060,PROTECCION ESPECIAL PARA CARGA EN VOLTEO,1.6517400000000002
VEH061,CAMION CAVA TIPO 750 O SIMILAR,253.28
VEH062,CAMION CAVA TIPO 350 O SIMILAR,220.22
VEH063,CAMION VOLTEO MACK 18 M3 O SIM,292.89512
VEH064,CAMION PARA TRANSPORTE DE CONTAINER,440.44
VEH065,CAMION VOLTEO DOBLE TRACCION 8 M3 4X4,550.58
VEH066,CAMION F-350 DOBLE TRACCION 4 X 4,660.67
VEH067,AUTOBUS DE 3O PUESTOS,165.19
VEH068,AUTOBUS DE 5O PUESTOS,220.22
VEH069,CAMION FORD 350 O SIMILAR,264.26
VEH070,CAMION CISTERNA TANQUE ACERO AL CARBONO ,550.58
VEH071,CAMION CISTERNA ACERO INOXIDABLE 8 M3,660.67
VEH072,CAMION CON GRUA 4 TON,385.41
VEH073,"CAMION GRUA 8,5 TON",440.44
VEH074,"CAMION GRUA 10,5 TON",473.49
VEH075,CAMION GRUA 16 TON,550.58
VEH076,CAMION BARREDORA AUTOPROPULSADO,495.52
VEH077,CAMION VOLTEO MAYOR DE 18 M3,660.67
VEH078,CAMION VOLTEO DE 10 A 18 M3,528.55
VEH079,CAMION VOLTEO  5-10 M3,440.44
VEH080,CONTAINER,55.06
VEH081,VAN DE 21 PUESTOS,165.19
VEH082,VEHICULO TIPO SEDAN,99.12
VEH083,CAMION BRAZO ARTICULADO 6 TON,660.67
VEH084,SUPER TANQUE 500 BBLS /BARRILES,3413.42
VEH085,TANQUE DE 1000 LTS,330.32
VEH087,GANDOLA / CAMION CHUTO Y BATEA-VIAJE,1376.39
VEH088,TANQUE PARA COMBUSTIBLE,27.53
